Unnamed: 0,userid,category,avg_bill,join_datetime,age,income,kids,teenagers,marital,education,complain_count,last_order_dt,discount_purchases_count_avg,catalogue_purchases_count_avg,store_purchases_count_avg,website_purchases_count_avg,website_visit_count_avg,mobile_purchases_count_avg,mobile_visit_count_avg,marketing_company_outcome_1,marketing_company_outcome_2,marketing_company_outcome_3,marketing_company_outcome_4,marketing_company_outcome_5
21416,f5712b5a-bf76-484d-aa8a-828700369b29,fruits,915.0,2024-02-10 10:16:58,15,25716.0,0,0,single,bachelor,1,2024-06-24,5,0,2,2,1,3,2,0,1,0,0,1
21417,f5712b5a-bf76-484d-aa8a-828700369b29,vegetables,308.0,2024-02-10 10:16:58,15,25716.0,0,0,single,bachelor,1,2024-06-24,5,0,2,2,1,3,2,0,1,0,0,1
21418,f5712b5a-bf76-484d-aa8a-828700369b29,sweets,196.0,2024-02-10 10:16:58,15,25716.0,0,0,single,bachelor,1,2024-06-24,5,0,2,2,1,3,2,0,1,0,0,1
21420,60145baa-39ed-4acf-8e4c-c1b9cfd11b87,other,1343.0,2023-02-28 10:43:15,67,96973.0,0,0,single,bachelor,2,2024-05-13,2,4,5,3,7,10,18,0,0,0,0,0
21422,60145baa-39ed-4acf-8e4c-c1b9cfd11b87,vegetables,2479.0,2023-02-28 10:43:15,67,96973.0,0,0,single,bachelor,2,2024-05-13,2,4,5,3,7,10,18,0,0,0,0,0
21423,60145baa-39ed-4acf-8e4c-c1b9cfd11b87,sweets,206.0,2023-02-28 10:43:15,67,96973.0,0,0,single,bachelor,2,2024-05-13,2,4,5,3,7,10,18,0,0,0,0,0
21424,60145baa-39ed-4acf-8e4c-c1b9cfd11b87,fish,1368.0,2023-02-28 10:43:15,67,96973.0,0,0,single,bachelor,2,2024-05-13,2,4,5,3,7,10,18,0,0,0,0,0
21425,60145baa-39ed-4acf-8e4c-c1b9cfd11b87,fruits,660.0,2023-02-28 10:43:15,67,96973.0,0,0,single,bachelor,2,2024-05-13,2,4,5,3,7,10,18,0,0,0,0,0
21427,039fbeff-e99f-4fb7-9918-796459f79505,other,30.0,2023-04-15 12:21:58,60,56454.0,1,1,married,bachelor,1,2024-05-26,3,0,3,2,8,21,38,0,0,0,0,0
21428,039fbeff-e99f-4fb7-9918-796459f79505,meat,99.0,2023-04-15 12:21:58,60,56454.0,1,1,married,bachelor,1,2024-05-26,3,0,3,2,8,21,38,0,0,0,0,0
21429,039fbeff-e99f-4fb7-9918-796459f79505,fruits,0.0,2023-04-15 12:21:58,60,56454.0,1,1,married,bachelor,1,2024-05-26,3,0,3,2,8,21,38,0,0,0,0,0
21430,039fbeff-e99f-4fb7-9918-796459f79505,vegetables,0.0,2023-04-15 12:21:58,60,56454.0,1,1,married,bachelor,1,2024-05-26,3,0,3,2,8,21,38,0,0,0,0,0
21432,039fbeff-e99f-4fb7-9918-796459f79505,fish,0.0,2023-04-15 12:21:58,60,56454.0,1,1,married,bachelor,1,2024-05-26,3,0,3,2,8,21,38,0,0,0,0,0
21433,039fbeff-e99f-4fb7-9918-796459f79505,sweets,0.0,2023-04-15 12:21:58,60,56454.0,1,1,married,bachelor,1,2024-05-26,3,0,3,2,8,21,38,0,0,0,0,0
21441,42f6d998-ae36-4b91-98ef-6795999e589b,fish,0.0,2022-10-10 07:41:47,42,123335.0,1,0,married,masters,1,2024-05-27,1,5,8,6,9,21,38,1,0,0,1,1
21442,42f6d998-ae36-4b91-98ef-6795999e589b,other,694.0,2022-10-10 07:41:47,42,123335.0,1,0,married,masters,1,2024-05-27,1,5,8,6,9,21,38,1,0,0,1,1
21443,42f6d998-ae36-4b91-98ef-6795999e589b,vegetables,0.0,2022-10-10 07:41:47,42,123335.0,1,0,married,masters,1,2024-05-27,1,5,8,6,9,21,38,1,0,0,1,1
21445,42f6d998-ae36-4b91-98ef-6795999e589b,fruits,0.0,2022-10-10 07:41:47,42,123335.0,1,0,married,masters,1,2024-05-27,1,5,8,6,9,21,38,1,0,0,1,1
21447,42f6d998-ae36-4b91-98ef-6795999e589b,sweets,283.0,2022-10-10 07:41:47,42,123335.0,1,0,married,masters,1,2024-05-27,1,5,8,6,9,21,38,1,0,0,1,1
21448,425542e2-fe7b-4910-865d-222e1e1e5557,vegetables,261.0,2023-12-20 01:06:42,11,26921.0,0,0,single,,0,2024-07-04,0,0,2,0,7,2,29,1,0,0,0,1
21449,425542e2-fe7b-4910-865d-222e1e1e5557,other,22.0,2023-12-20 01:06:42,11,26921.0,0,0,single,,0,2024-07-04,0,0,2,0,7,2,29,1,0,0,0,1
21450,425542e2-fe7b-4910-865d-222e1e1e5557,sweets,91.0,2023-12-20 01:06:42,11,26921.0,0,0,single,,0,2024-07-04,0,0,2,0,7,2,29,1,0,0,0,1
21451,425542e2-fe7b-4910-865d-222e1e1e5557,fruits,705.0,2023-12-20 01:06:42,11,26921.0,0,0,single,,0,2024-07-04,0,0,2,0,7,2,29,1,0,0,0,1
21453,425542e2-fe7b-4910-865d-222e1e1e5557,meat,90.0,2023-12-20 01:06:42,11,26921.0,0,0,single,,0,2024-07-04,0,0,2,0,7,2,29,1,0,0,0,1
21454,425542e2-fe7b-4910-865d-222e1e1e5557,fish,108.0,2023-12-20 01:06:42,11,26921.0,0,0,single,,0,2024-07-04,0,0,2,0,7,2,29,1,0,0,0,1
21456,4ce99aae-aa4b-40c1-b441-b28bdcad02c9,fish,1224.0,2023-05-20 08:49:00,21,71180.0,1,0,single,masters,0,2024-07-07,29,4,3,8,11,59,116,0,0,0,1,1
21457,4ce99aae-aa4b-40c1-b441-b28bdcad02c9,other,509.0,2023-05-20 08:49:00,21,71180.0,1,0,single,masters,0,2024-07-07,29,4,3,8,11,59,116,0,0,0,1,1
21458,4ce99aae-aa4b-40c1-b441-b28bdcad02c9,sweets,303.0,2023-05-20 08:49:00,21,71180.0,1,0,single,masters,0,2024-07-07,29,4,3,8,11,59,116,0,0,0,1,1
21459,4ce99aae-aa4b-40c1-b441-b28bdcad02c9,vegetables,1309.0,2023-05-20 08:49:00,21,71180.0,1,0,single,masters,0,2024-07-07,29,4,3,8,11,59,116,0,0,0,1,1
21461,4ce99aae-aa4b-40c1-b441-b28bdcad02c9,fruits,2065.0,2023-05-20 08:49:00,21,71180.0,1,0,single,masters,0,2024-07-07,29,4,3,8,11,59,116,0,0,0,1,1
21462,e0a0f420-b8ea-42f1-a45d-7304d7eec3c3,vegetables,385.0,2022-11-24 12:38:23,32,59176.0,1,0,single,bachelor,0,2024-06-27,4,0,4,3,6,15,27,0,0,0,0,0
21463,e0a0f420-b8ea-42f1-a45d-7304d7eec3c3,other,49.0,2022-11-24 12:38:23,32,59176.0,1,0,single,bachelor,0,2024-06-27,4,0,4,3,6,15,27,0,0,0,0,0
21464,e0a0f420-b8ea-42f1-a45d-7304d7eec3c3,meat,216.0,2022-11-24 12:38:23,32,59176.0,1,0,single,bachelor,0,2024-06-27,4,0,4,3,6,15,27,0,0,0,0,0
21465,e0a0f420-b8ea-42f1-a45d-7304d7eec3c3,fish,1026.0,2022-11-24 12:38:23,32,59176.0,1,0,single,bachelor,0,2024-06-27,4,0,4,3,6,15,27,0,0,0,0,0
21466,e0a0f420-b8ea-42f1-a45d-7304d7eec3c3,sweets,84.0,2022-11-24 12:38:23,32,59176.0,1,0,single,bachelor,0,2024-06-27,4,0,4,3,6,15,27,0,0,0,0,0
21467,e0a0f420-b8ea-42f1-a45d-7304d7eec3c3,fruits,105.0,2022-11-24 12:38:23,32,59176.0,1,0,single,bachelor,0,2024-06-27,4,0,4,3,6,15,27,0,0,0,0,0
21469,02994486-5745-4479-bfd3-8e5c8969c39c,fruits,480.0,2023-03-16 02:53:06,17,25533.0,0,0,single,masters,0,2024-06-28,2,0,2,0,4,0,1,1,1,0,0,1
21471,02994486-5745-4479-bfd3-8e5c8969c39c,vegetables,336.0,2023-03-16 02:53:06,17,25533.0,0,0,single,masters,0,2024-06-28,2,0,2,0,4,0,1,1,1,0,0,1
21472,02994486-5745-4479-bfd3-8e5c8969c39c,fish,108.0,2023-03-16 02:53:06,17,25533.0,0,0,single,masters,0,2024-06-28,2,0,2,0,4,0,1,1,1,0,0,1
21473,02994486-5745-4479-bfd3-8e5c8969c39c,other,16.0,2023-03-16 02:53:06,17,25533.0,0,0,single,masters,0,2024-06-28,2,0,2,0,4,0,1,1,1,0,0,1
21474,02994486-5745-4479-bfd3-8e5c8969c39c,meat,90.0,2023-03-16 02:53:06,17,25533.0,0,0,single,masters,0,2024-06-28,2,0,2,0,4,0,1,1,1,0,0,1
21475,02994486-5745-4479-bfd3-8e5c8969c39c,sweets,102.0,2023-03-16 02:53:06,17,25533.0,0,0,single,masters,0,2024-06-28,2,0,2,0,4,0,1,1,1,0,0,1
21476,1cb0810d-0f3f-4de3-a7cb-83203620e896,fruits,15.0,2023-06-29 07:53:14,49,51850.0,1,1,dating,,1,2024-06-25,4,1,4,2,4,17,31,0,0,0,0,0
21477,1cb0810d-0f3f-4de3-a7cb-83203620e896,other,45.0,2023-06-29 07:53:14,49,51850.0,1,1,dating,,1,2024-06-25,4,1,4,2,4,17,31,0,0,0,0,0
21478,1cb0810d-0f3f-4de3-a7cb-83203620e896,fish,378.0,2023-06-29 07:53:14,49,51850.0,1,1,dating,,1,2024-06-25,4,1,4,2,4,17,31,0,0,0,0,0
21479,1cb0810d-0f3f-4de3-a7cb-83203620e896,vegetables,126.0,2023-06-29 07:53:14,49,51850.0,1,1,dating,,1,2024-06-25,4,1,4,2,4,17,31,0,0,0,0,0
21480,1cb0810d-0f3f-4de3-a7cb-83203620e896,sweets,14.0,2023-06-29 07:53:14,49,51850.0,1,1,dating,,1,2024-06-25,4,1,4,2,4,17,31,0,0,0,0,0
21481,1cb0810d-0f3f-4de3-a7cb-83203620e896,meat,117.0,2023-06-29 07:53:14,49,51850.0,1,1,dating,,1,2024-06-25,4,1,4,2,4,17,31,0,0,0,0,0
21484,62a864f7-01f9-417d-a0cd-066edd9e90ab,fruits,1710.0,2022-12-13 13:52:43,55,99293.0,0,0,married,,1,2024-06-26,1,6,7,6,3,20,36,0,0,0,0,1
21485,62a864f7-01f9-417d-a0cd-066edd9e90ab,other,1211.0,2022-12-13 13:52:43,55,99293.0,0,0,married,,1,2024-06-26,1,6,7,6,3,20,36,0,0,0,0,1
21486,62a864f7-01f9-417d-a0cd-066edd9e90ab,vegetables,1839.0,2022-12-13 13:52:43,55,99293.0,0,0,married,,1,2024-06-26,1,6,7,6,3,20,36,0,0,0,0,1
21488,62a864f7-01f9-417d-a0cd-066edd9e90ab,fish,1742.0,2022-12-13 13:52:43,55,99293.0,0,0,married,,1,2024-06-26,1,6,7,6,3,20,36,0,0,0,0,1
21489,62a864f7-01f9-417d-a0cd-066edd9e90ab,sweets,238.0,2022-12-13 13:52:43,55,99293.0,0,0,married,,1,2024-06-26,1,6,7,6,3,20,36,0,0,0,0,1
21490,6f35ce08-8318-4e0e-b37f-468c876914e3,other,239.0,2022-08-20 17:01:04,62,51490.0,0,0,dating,,0,2024-07-02,2,1,5,3,6,10,18,0,0,0,0,0
21491,6f35ce08-8318-4e0e-b37f-468c876914e3,fish,1134.0,2022-08-20 17:01:04,62,51490.0,0,0,dating,,0,2024-07-02,2,1,5,3,6,10,18,0,0,0,0,0
21492,6f35ce08-8318-4e0e-b37f-468c876914e3,fruits,705.0,2022-08-20 17:01:04,62,51490.0,0,0,dating,,0,2024-07-02,2,1,5,3,6,10,18,0,0,0,0,0
21494,6f35ce08-8318-4e0e-b37f-468c876914e3,meat,468.0,2022-08-20 17:01:04,62,51490.0,0,0,dating,,0,2024-07-02,2,1,5,3,6,10,18,0,0,0,0,0
21495,6f35ce08-8318-4e0e-b37f-468c876914e3,sweets,180.0,2022-08-20 17:01:04,62,51490.0,0,0,dating,,0,2024-07-02,2,1,5,3,6,10,18,0,0,0,0,0
21496,6f35ce08-8318-4e0e-b37f-468c876914e3,vegetables,2648.0,2022-08-20 17:01:04,62,51490.0,0,0,dating,,0,2024-07-02,2,1,5,3,6,10,18,0,0,0,0,0
21497,98b6761c-55b2-475b-be69-8f66dcb6efb3,meat,222.0,2023-05-08 02:59:44,48,67618.0,1,0,divorced,masters,0,2024-06-01,2,0,4,5,8,5,9,0,0,0,0,0
21498,98b6761c-55b2-475b-be69-8f66dcb6efb3,fish,702.0,2023-05-08 02:59:44,48,67618.0,1,0,divorced,masters,0,2024-06-01,2,0,4,5,8,5,9,0,0,0,0,0
21499,98b6761c-55b2-475b-be69-8f66dcb6efb3,fruits,210.0,2023-05-08 02:59:44,48,67618.0,1,0,divorced,masters,0,2024-06-01,2,0,4,5,8,5,9,0,0,0,0,0
21500,98b6761c-55b2-475b-be69-8f66dcb6efb3,other,211.0,2023-05-08 02:59:44,48,67618.0,1,0,divorced,masters,0,2024-06-01,2,0,4,5,8,5,9,0,0,0,0,0
21501,98b6761c-55b2-475b-be69-8f66dcb6efb3,vegetables,785.0,2023-05-08 02:59:44,48,67618.0,1,0,divorced,masters,0,2024-06-01,2,0,4,5,8,5,9,0,0,0,0,0
21503,98b6761c-55b2-475b-be69-8f66dcb6efb3,sweets,30.0,2023-05-08 02:59:44,48,67618.0,1,0,divorced,masters,0,2024-06-01,2,0,4,5,8,5,9,0,0,0,0,0
21505,2ee5f313-5b82-4900-90a5-c082b8032a6c,vegetables,126.0,2023-01-12 16:13:31,18,25592.0,0,0,single,,0,2024-06-28,4,0,1,0,3,4,11,0,1,1,0,0
21506,2ee5f313-5b82-4900-90a5-c082b8032a6c,meat,0.0,2023-01-12 16:13:31,18,25592.0,0,0,single,,0,2024-06-28,4,0,1,0,3,4,11,0,1,1,0,0
21507,2ee5f313-5b82-4900-90a5-c082b8032a6c,other,27.0,2023-01-12 16:13:31,18,25592.0,0,0,single,,0,2024-06-28,4,0,1,0,3,4,11,0,1,1,0,0
21508,2ee5f313-5b82-4900-90a5-c082b8032a6c,fruits,300.0,2023-01-12 16:13:31,18,25592.0,0,0,single,,0,2024-06-28,4,0,1,0,3,4,11,0,1,1,0,0
21509,2ee5f313-5b82-4900-90a5-c082b8032a6c,sweets,115.0,2023-01-12 16:13:31,18,25592.0,0,0,single,,0,2024-06-28,4,0,1,0,3,4,11,0,1,1,0,0
21510,2ee5f313-5b82-4900-90a5-c082b8032a6c,fish,0.0,2023-01-12 16:13:31,18,25592.0,0,0,single,,0,2024-06-28,4,0,1,0,3,4,11,0,1,1,0,0
21511,010fe525-912c-4b69-8eca-2e9c719c1f97,fish,162.0,2023-11-17 12:35:28,11,26031.0,0,0,single,basic,1,2024-07-02,0,0,1,1,3,2,24,1,1,1,1,0
21512,010fe525-912c-4b69-8eca-2e9c719c1f97,vegetables,292.0,2023-11-17 12:35:28,11,26031.0,0,0,single,basic,1,2024-07-02,0,0,1,1,3,2,24,1,1,1,1,0
21513,010fe525-912c-4b69-8eca-2e9c719c1f97,sweets,133.0,2023-11-17 12:35:28,11,26031.0,0,0,single,basic,1,2024-07-02,0,0,1,1,3,2,24,1,1,1,1,0
21515,010fe525-912c-4b69-8eca-2e9c719c1f97,meat,54.0,2023-11-17 12:35:28,11,26031.0,0,0,single,basic,1,2024-07-02,0,0,1,1,3,2,24,1,1,1,1,0
21516,010fe525-912c-4b69-8eca-2e9c719c1f97,fruits,195.0,2023-11-17 12:35:28,11,26031.0,0,0,single,basic,1,2024-07-02,0,0,1,1,3,2,24,1,1,1,1,0
21517,010fe525-912c-4b69-8eca-2e9c719c1f97,other,15.0,2023-11-17 12:35:28,11,26031.0,0,0,single,basic,1,2024-07-02,0,0,1,1,3,2,24,1,1,1,1,0
21518,5257c4fa-eecf-4929-ab14-6afc8772a407,fish,3042.0,2023-06-18 01:56:45,41,84663.0,0,1,single,bachelor,1,2024-06-04,7,2,12,10,7,11,20,0,0,0,0,0
21519,5257c4fa-eecf-4929-ab14-6afc8772a407,sweets,54.0,2023-06-18 01:56:45,41,84663.0,0,1,single,bachelor,1,2024-06-04,7,2,12,10,7,11,20,0,0,0,0,0
21520,5257c4fa-eecf-4929-ab14-6afc8772a407,fruits,2985.0,2023-06-18 01:56:45,41,84663.0,0,1,single,bachelor,1,2024-06-04,7,2,12,10,7,11,20,0,0,0,0,0
21522,5257c4fa-eecf-4929-ab14-6afc8772a407,vegetables,3212.0,2023-06-18 01:56:45,41,84663.0,0,1,single,bachelor,1,2024-06-04,7,2,12,10,7,11,20,0,0,0,0,0
21523,5257c4fa-eecf-4929-ab14-6afc8772a407,other,840.0,2023-06-18 01:56:45,41,84663.0,0,1,single,bachelor,1,2024-06-04,7,2,12,10,7,11,20,0,0,0,0,0
21525,c99337d1-94c7-426d-8fe5-0a401b66bd6b,sweets,0.0,2023-09-16 09:57:05,69,69689.0,1,1,married,bachelor,1,2024-07-02,2,1,2,1,7,8,14,0,0,1,0,0
21526,c99337d1-94c7-426d-8fe5-0a401b66bd6b,meat,45.0,2023-09-16 09:57:05,69,69689.0,1,1,married,bachelor,1,2024-07-02,2,1,2,1,7,8,14,0,0,1,0,0
21527,c99337d1-94c7-426d-8fe5-0a401b66bd6b,fruits,0.0,2023-09-16 09:57:05,69,69689.0,1,1,married,bachelor,1,2024-07-02,2,1,2,1,7,8,14,0,0,1,0,0
21529,c99337d1-94c7-426d-8fe5-0a401b66bd6b,vegetables,0.0,2023-09-16 09:57:05,69,69689.0,1,1,married,bachelor,1,2024-07-02,2,1,2,1,7,8,14,0,0,1,0,0
21530,c99337d1-94c7-426d-8fe5-0a401b66bd6b,other,12.0,2023-09-16 09:57:05,69,69689.0,1,1,married,bachelor,1,2024-07-02,2,1,2,1,7,8,14,0,0,1,0,0
21531,c99337d1-94c7-426d-8fe5-0a401b66bd6b,fish,0.0,2023-09-16 09:57:05,69,69689.0,1,1,married,bachelor,1,2024-07-02,2,1,2,1,7,8,14,0,0,1,0,0
21533,d3cc718d-11f8-4847-9b71-c5b887abc6ac,other,1.0,2024-05-24 17:04:05,12,26391.0,0,0,single,,1,2024-06-26,2,0,0,2,8,5,8,1,0,1,1,1
21534,d3cc718d-11f8-4847-9b71-c5b887abc6ac,fruits,75.0,2024-05-24 17:04:05,12,26391.0,0,0,single,,1,2024-06-26,2,0,0,2,8,5,8,1,0,1,1,1
21535,d3cc718d-11f8-4847-9b71-c5b887abc6ac,sweets,54.0,2024-05-24 17:04:05,12,26391.0,0,0,single,,1,2024-06-26,2,0,0,2,8,5,8,1,0,1,1,1
21536,d3cc718d-11f8-4847-9b71-c5b887abc6ac,meat,18.0,2024-05-24 17:04:05,12,26391.0,0,0,single,,1,2024-06-26,2,0,0,2,8,5,8,1,0,1,1,1
21537,d3cc718d-11f8-4847-9b71-c5b887abc6ac,fish,54.0,2024-05-24 17:04:05,12,26391.0,0,0,single,,1,2024-06-26,2,0,0,2,8,5,8,1,0,1,1,1
21538,d3cc718d-11f8-4847-9b71-c5b887abc6ac,vegetables,369.0,2024-05-24 17:04:05,12,26391.0,0,0,single,,1,2024-06-26,2,0,0,2,8,5,8,1,0,1,1,1
21539,cbcb1b4c-0b6e-4cb2-92e6-42de992d5acf,sweets,70.0,2023-07-01 16:34:13,47,88922.0,1,1,dating,phd,0,2024-05-27,4,1,7,4,5,11,20,0,0,0,0,0
21540,cbcb1b4c-0b6e-4cb2-92e6-42de992d5acf,fish,810.0,2023-07-01 16:34:13,47,88922.0,1,1,dating,phd,0,2024-05-27,4,1,7,4,5,11,20,0,0,0,0,0
21541,cbcb1b4c-0b6e-4cb2-92e6-42de992d5acf,vegetables,616.0,2023-07-01 16:34:13,47,88922.0,1,1,dating,phd,0,2024-05-27,4,1,7,4,5,11,20,0,0,0,0,0
21542,cbcb1b4c-0b6e-4cb2-92e6-42de992d5acf,meat,342.0,2023-07-01 16:34:13,47,88922.0,1,1,dating,phd,0,2024-05-27,4,1,7,4,5,11,20,0,0,0,0,0
21544,cbcb1b4c-0b6e-4cb2-92e6-42de992d5acf,fruits,165.0,2023-07-01 16:34:13,47,88922.0,1,1,dating,phd,0,2024-05-27,4,1,7,4,5,11,20,0,0,0,0,0
21545,cbcb1b4c-0b6e-4cb2-92e6-42de992d5acf,other,348.0,2023-07-01 16:34:13,47,88922.0,1,1,dating,phd,0,2024-05-27,4,1,7,4,5,11,20,0,0,0,0,0
21546,5c661e69-da92-4cca-aa5a-173f498592bb,fish,432.0,2023-08-15 00:42:56,48,60641.0,1,0,married,masters,1,2024-07-02,2,1,4,3,7,11,20,0,0,0,0,0
21547,5c661e69-da92-4cca-aa5a-173f498592bb,sweets,54.0,2023-08-15 00:42:56,48,60641.0,1,0,married,masters,1,2024-07-02,2,1,4,3,7,11,20,0,0,0,0,0
21548,5c661e69-da92-4cca-aa5a-173f498592bb,other,180.0,2023-08-15 00:42:56,48,60641.0,1,0,married,masters,1,2024-07-02,2,1,4,3,7,11,20,0,0,0,0,0
21549,5c661e69-da92-4cca-aa5a-173f498592bb,fruits,45.0,2023-08-15 00:42:56,48,60641.0,1,0,married,masters,1,2024-07-02,2,1,4,3,7,11,20,0,0,0,0,0
21550,5c661e69-da92-4cca-aa5a-173f498592bb,meat,201.0,2023-08-15 00:42:56,48,60641.0,1,0,married,masters,1,2024-07-02,2,1,4,3,7,11,20,0,0,0,0,0
21551,5c661e69-da92-4cca-aa5a-173f498592bb,vegetables,462.0,2023-08-15 00:42:56,48,60641.0,1,0,married,masters,1,2024-07-02,2,1,4,3,7,11,20,0,0,0,0,0
21553,c2310f77-a133-4dc4-b3c7-50697639fcbe,other,30.0,2023-09-14 23:45:25,63,66437.0,1,1,divorced,phd,1,2024-06-28,1,0,3,1,7,10,18,0,0,0,0,0
21554,c2310f77-a133-4dc4-b3c7-50697639fcbe,vegetables,0.0,2023-09-14 23:45:25,63,66437.0,1,1,divorced,phd,1,2024-06-28,1,0,3,1,7,10,18,0,0,0,0,0
21556,c2310f77-a133-4dc4-b3c7-50697639fcbe,meat,18.0,2023-09-14 23:45:25,63,66437.0,1,1,divorced,phd,1,2024-06-28,1,0,3,1,7,10,18,0,0,0,0,0
21557,c2310f77-a133-4dc4-b3c7-50697639fcbe,fruits,0.0,2023-09-14 23:45:25,63,66437.0,1,1,divorced,phd,1,2024-06-28,1,0,3,1,7,10,18,0,0,0,0,0
21558,c2310f77-a133-4dc4-b3c7-50697639fcbe,sweets,0.0,2023-09-14 23:45:25,63,66437.0,1,1,divorced,phd,1,2024-06-28,1,0,3,1,7,10,18,0,0,0,0,0
21559,c2310f77-a133-4dc4-b3c7-50697639fcbe,fish,0.0,2023-09-14 23:45:25,63,66437.0,1,1,divorced,phd,1,2024-06-28,1,0,3,1,7,10,18,0,0,0,0,0
21560,f4b3613c-4292-4888-a092-aea4d856dac8,meat,576.0,2022-05-13 21:06:39,59,79927.0,0,0,single,bachelor,2,2024-07-09,1,3,7,7,5,18,33,0,1,0,0,0
21562,f4b3613c-4292-4888-a092-aea4d856dac8,vegetables,277.0,2022-05-13 21:06:39,59,79927.0,0,0,single,bachelor,2,2024-07-09,1,3,7,7,5,18,33,0,1,0,0,0
21563,f4b3613c-4292-4888-a092-aea4d856dac8,other,503.0,2022-05-13 21:06:39,59,79927.0,0,0,single,bachelor,2,2024-07-09,1,3,7,7,5,18,33,0,1,0,0,0
21564,f4b3613c-4292-4888-a092-aea4d856dac8,fish,378.0,2022-05-13 21:06:39,59,79927.0,0,0,single,bachelor,2,2024-07-09,1,3,7,7,5,18,33,0,1,0,0,0
21565,f4b3613c-4292-4888-a092-aea4d856dac8,sweets,0.0,2022-05-13 21:06:39,59,79927.0,0,0,single,bachelor,2,2024-07-09,1,3,7,7,5,18,33,0,1,0,0,0
21566,f4b3613c-4292-4888-a092-aea4d856dac8,fruits,75.0,2022-05-13 21:06:39,59,79927.0,0,0,single,bachelor,2,2024-07-09,1,3,7,7,5,18,33,0,1,0,0,0
21567,4f949eff-5845-4d0c-a585-cdd4154ba296,other,22.0,2023-04-09 16:39:44,55,58456.0,1,1,dating,bachelor,0,2024-06-27,2,0,3,1,7,0,0,0,0,0,0,0
21568,4f949eff-5845-4d0c-a585-cdd4154ba296,fruits,45.0,2023-04-09 16:39:44,55,58456.0,1,1,dating,bachelor,0,2024-06-27,2,0,3,1,7,0,0,0,0,0,0,0
21569,4f949eff-5845-4d0c-a585-cdd4154ba296,meat,90.0,2023-04-09 16:39:44,55,58456.0,1,1,dating,bachelor,0,2024-06-27,2,0,3,1,7,0,0,0,0,0,0,0
21570,4f949eff-5845-4d0c-a585-cdd4154ba296,fish,432.0,2023-04-09 16:39:44,55,58456.0,1,1,dating,bachelor,0,2024-06-27,2,0,3,1,7,0,0,0,0,0,0,0
21571,4f949eff-5845-4d0c-a585-cdd4154ba296,sweets,6.0,2023-04-09 16:39:44,55,58456.0,1,1,dating,bachelor,0,2024-06-27,2,0,3,1,7,0,0,0,0,0,0,0
21573,4f949eff-5845-4d0c-a585-cdd4154ba296,vegetables,462.0,2023-04-09 16:39:44,55,58456.0,1,1,dating,bachelor,0,2024-06-27,2,0,3,1,7,0,0,0,0,0,0,0
21574,a8b8fd0e-e0cb-450e-b4eb-04b57c10dc68,meat,387.0,2023-09-06 17:52:46,35,65101.0,1,0,dating,masters,0,2024-06-09,4,1,6,6,7,4,7,0,0,0,0,0
21575,a8b8fd0e-e0cb-450e-b4eb-04b57c10dc68,vegetables,462.0,2023-09-06 17:52:46,35,65101.0,1,0,dating,masters,0,2024-06-09,4,1,6,6,7,4,7,0,0,0,0,0
21576,a8b8fd0e-e0cb-450e-b4eb-04b57c10dc68,other,334.0,2023-09-06 17:52:46,35,65101.0,1,0,dating,masters,0,2024-06-09,4,1,6,6,7,4,7,0,0,0,0,0
21577,a8b8fd0e-e0cb-450e-b4eb-04b57c10dc68,fruits,45.0,2023-09-06 17:52:46,35,65101.0,1,0,dating,masters,0,2024-06-09,4,1,6,6,7,4,7,0,0,0,0,0
21579,a8b8fd0e-e0cb-450e-b4eb-04b57c10dc68,sweets,216.0,2023-09-06 17:52:46,35,65101.0,1,0,dating,masters,0,2024-06-09,4,1,6,6,7,4,7,0,0,0,0,0
21580,a8b8fd0e-e0cb-450e-b4eb-04b57c10dc68,fish,1404.0,2023-09-06 17:52:46,35,65101.0,1,0,dating,masters,0,2024-06-09,4,1,6,6,7,4,7,0,0,0,0,0
21581,bd776f3a-e5f8-4234-a700-6ca7e0787047,other,1089.0,2024-02-08 03:52:56,46,111484.0,0,0,dating,phd,2,2024-06-10,1,4,9,6,2,7,12,0,0,0,0,0
21582,bd776f3a-e5f8-4234-a700-6ca7e0787047,vegetables,0.0,2024-02-08 03:52:56,46,111484.0,0,0,dating,phd,2,2024-06-10,1,4,9,6,2,7,12,0,0,0,0,0
21583,bd776f3a-e5f8-4234-a700-6ca7e0787047,fish,1544.0,2024-02-08 03:52:56,46,111484.0,0,0,dating,phd,2,2024-06-10,1,4,9,6,2,7,12,0,0,0,0,0
21584,bd776f3a-e5f8-4234-a700-6ca7e0787047,sweets,168.0,2024-02-08 03:52:56,46,111484.0,0,0,dating,phd,2,2024-06-10,1,4,9,6,2,7,12,0,0,0,0,0
21585,bd776f3a-e5f8-4234-a700-6ca7e0787047,fruits,0.0,2024-02-08 03:52:56,46,111484.0,0,0,dating,phd,2,2024-06-10,1,4,9,6,2,7,12,0,0,0,0,0
21588,b255d269-2c97-4739-a114-7b00210ecee4,other,26.0,2023-12-12 06:58:17,41,59350.0,1,0,dating,bachelor,0,2024-05-22,1,0,3,1,7,1,1,0,0,0,0,0
21589,b255d269-2c97-4739-a114-7b00210ecee4,meat,135.0,2023-12-12 06:58:17,41,59350.0,1,0,dating,bachelor,0,2024-05-22,1,0,3,1,7,1,1,0,0,0,0,0
